iteration,sensitivity,specificity,auroc,balanced_accuracy,f1,recall,precision,auprc,brier_score,tn,fp,fn,tp
500,0.37835226034717323,0.9874973371121204,0.6770185853019436,0.6334180882531707,0.1062618595825427,0.4827586206896552,0.05970149253731343,0.06388989044031446,0.046668190045562156,8007,2205,150,140
501,0.9135974820826742,0.9889467306147981,0.751009660914659,0.6826213838539343,0.20329477742726954,0.5708661417322834,0.12366737739872068,0.13778830711871015,0.05598877591885652,7939,2055,218,290
502,0.7602863779667172,0.9703689321196591,0.6621770292952346,0.6217496506942894,0.19105280861083082,0.45222929936305734,0.12110874200426439,0.12050520813471152,0.0680651311801914,7813,2061,344,284
503,0.6015017930476854,0.9889060352757479,0.7209656291745332,0.6649921111495489,0.14863870493009565,0.5415549597855228,0.0861407249466951,0.092883473290029,0.050076996752646014,7986,2143,171,202
504,0.947791540398077,0.9896473836761537,0.7509832685403646,0.6847952824108234,0.206993006993007,0.574757281553398,0.12622601279317697,0.1458888843204617,0.0556695383702104,7938,2049,219,296
505,0.5166317121525847,0.9780346785761171,0.6438797729347214,0.6122104007159193,0.13978494623655913,0.43820224719101125,0.08315565031982942,0.08182911588951891,0.05747736449705673,7907,2150,250,195
506,0.7817478500506398,0.9807136860148113,0.709046919747653,0.6501989187117965,0.1883252258512856,0.5084427767354597,0.11556503198294243,0.11986145892937854,0.05988515311164272,7895,2074,262,271
507,0.9126770995728835,0.9816938187875761,0.7112438225051956,0.6473547115778937,0.19897435897435897,0.5017241379310344,0.12409381663113006,0.13054056736988068,0.06276373969662696,7868,2054,289,291
508,0.9582732769370333,0.9792087239130014,0.7172135668725321,0.6543397387870811,0.21616161616161617,0.5136,0.13688699360341153,0.14880183612567238,0.06443462350215554,7853,2024,304,321
509,0.3824547423012889,0.9653348473625395,0.606748773405427,0.5735129454698875,0.13076923076923078,0.36310679611650487,0.07974413646055437,0.07968212694366127,0.06469906149313545,7829,2158,328,187
510,0.42676564274558276,0.9678690813955191,0.6004054204176048,0.5760903392429159,0.1310900806168945,0.36811023622047245,0.07974413646055437,0.07766503147364287,0.06399196109357576,7836,2158,321,187
511,0.7530614065314664,0.9791582507042127,0.6964349151265931,0.6413946017766092,0.183206106870229,0.49162011173184356,0.11257995735607676,0.11393963808695824,0.06101047879150817,7884,2081,273,264
512,0.5220276685892816,0.9839345191917934,0.6899436114832979,0.6363351200839257,0.13825896122896855,0.48586118251928023,0.08059701492537313,0.08243654440056461,0.052458386109000055,7957,2156,200,189
513,0.5196893053618515,0.9702227534694532,0.6332908104927111,0.5976164086583466,0.1497735980494601,0.40874524714828897,0.09168443496801706,0.09222817822958765,0.0634050331241199,7846,2130,311,215
514,0.4306822923949824,0.9866649731300533,0.6870824983683185,0.6306662492989048,0.11477869467366841,0.4766355140186916,0.06524520255863539,0.06979519360936276,0.04860844315590819,7989,2192,168,153
515,0.7127507029848434,0.9857174128394636,0.7079012617424071,0.6555498367052217,0.16869192280200143,0.5209713024282561,0.10063965884861407,0.10515404705014143,0.05512235134644576,7940,2109,217,236
516,0.9445260647161207,0.9614647791543371,0.6669459871856063,0.6219303152770632,0.22780782691695833,0.44862155388471175,0.15266524520255864,0.15135391548506244,0.07865990323803265,7717,1987,440,358
517,0.6095414225441043,0.981811793953265,0.695427503978516,0.6351931711614425,0.15467239527389903,0.48214285714285715,0.09211087420042643,0.09493143254370776,0.05619987356381806,7925,2129,232,216
518,0.4096562091512847,0.9647920190128422,0.5914908258610417,0.5744572062050814,0.1348627042057699,0.36466165413533835,0.08272921108742004,0.07627692319533455,0.06629830036101397,7819,2151,338,194
519,0.6857455668940382,0.962643796538684,0.6391873457897197,0.6026581534741773,0.18549188473004305,0.41543026706231456,0.11940298507462686,0.11717735242484328,0.07256482213515433,7763,2065,394,280
520,0.4236392607965291,0.9871573017060705,0.6895615361677083,0.6483675780151306,0.12039127163280662,0.5111821086261981,0.06823027718550106,0.0680048990161983,0.04770941766640958,8004,2185,153,160
521,0.45558122129269446,0.9611221475129431,0.5949762081210094,0.5687827049490157,0.141785957736878,0.3531409168081494,0.08869936034115139,0.08519937409443876,0.07028727776194572,7776,2137,381,208
522,0.391628149531154,0.9651220266559587,0.5935288564587495,0.5804452644285178,0.13677599441730634,0.3761996161228407,0.08358208955223881,0.07562787938844243,0.06525267131077747,7832,2149,325,196
523,0.5196491891213246,0.9617646035333489,0.6052754070100594,0.5847761881099731,0.15832205683355885,0.3829787234042553,0.0997867803837953,0.10179049260692091,0.07026906605862768,7780,2111,377,234
524,0.5205238494032097,0.9800662927753133,0.6629942875738751,0.6240786606307495,0.14213564213564214,0.4613583138173302,0.08400852878464819,0.08500139896866393,0.05552293692985235,7927,2148,230,197
525,0.40691450105842686,0.9925001467412133,0.7132865946239044,0.6610080921805925,0.10469591993841416,0.5375494071146245,0.05799573560767591,0.06775032892283386,0.04302866835780675,8040,2209,117,136
526,0.6778173459117708,0.9619412489623386,0.6392307779043152,0.601705623898279,0.18530774321641297,0.413589364844904,0.11940298507462686,0.12248336884047759,0.07300437046003011,7760,2065,397,280
527,0.7544345212625609,0.9785982643862159,0.6985073133863868,0.6468562441648513,0.1884308971250433,0.5018450184501845,0.11599147121535182,0.1257663198777701,0.060396836165241836,7887,2073,270,272
528,0.6329042788575496,0.9733713279324766,0.6450127844604869,0.6162821897588584,0.16689750692520774,0.4438305709023941,0.10277185501066098,0.10518139105611185,0.0629446013434823,7855,2104,302,241
529,0.6476918624488385,0.9685790253190985,0.6396152054230433,0.5982975621841329,0.16587355540448676,0.40871021775544386,0.10405117270788912,0.10525775178603233,0.06778054737139012,7804,2101,353,244
530,0.954253335875384,0.9610201335426126,0.6712871543047605,0.629026243970551,0.2361155188828943,0.46153846153846156,0.15863539445629,0.16169172466797457,0.07822298293142028,7723,1973,434,372
531,0.629247090861988,0.9795923514071257,0.6770147044582542,0.6241299124778357,0.15586255756287637,0.4602510460251046,0.09381663113006397,0.09216528525609011,0.05881667596985675,7899,2125,258,220
532,0.5413576055047185,0.9750795639317806,0.6559735904035026,0.6191784502820179,0.15471564818085481,0.4506172839506173,0.09339019189765459,0.09474173946940614,0.059263904025311065,7890,2126,267,219
533,0.6035019205743057,0.9853254648489308,0.6989312954960702,0.6477825952456908,0.15099818511796734,0.5073170731707317,0.08869936034115139,0.09103128071105783,0.05304122262453629,7955,2137,202,208
534,0.4947309279971593,0.9753337562408082,0.6586928688697234,0.6068899327181229,0.14102564102564102,0.42764578833693306,0.08443496801705756,0.08540914289436541,0.05899462951661285,7892,2147,265,198
535,0.6884795125824532,0.9702804142860507,0.6636673605070212,0.6289762995661359,0.18960244648318042,0.4665551839464883,0.11897654584221748,0.12156656921021394,0.06542138982029501,7838,2066,319,279
536,0.4854012973514927,0.9800919582155827,0.6724011013162219,0.631961799690939,0.14223512336719885,0.4768856447688564,0.08358208955223881,0.09072496649728545,0.05378228893743138,7942,2149,215,196
537,0.8880453820034027,0.9742346405041015,0.701508154930447,0.6482200980633064,0.21612579458012712,0.5015527950310559,0.13773987206823027,0.14307408094852062,0.06659825763897104,7836,2022,321,323
538,0.8628308283643559,0.9780281210296221,0.7117268750641471,0.6515634052147153,0.20612244897959184,0.5092436974789916,0.12921108742004264,0.1361544212605883,0.0634781649928718,7865,2042,292,303
539,0.5778047185295074,0.9874378660705226,0.6981292202901398,0.6510722074860006,0.14254224834680382,0.5145888594164456,0.08272921108742004,0.08958385686016337,0.05078914651768257,7974,2151,183,194
540,0.39901078541452456,0.983834724626615,0.6504504393730737,0.6106445504623255,0.10966057441253264,0.4375,0.0626865671641791,0.06105230639744688,0.050733974477437126,7968,2198,189,147
541,0.4143863765826704,0.9919833545488831,0.7276169225871068,0.6703663921709034,0.11128165771297006,0.5555555555555556,0.06183368869936034,0.07345702748619068,0.043285799477878646,8041,2200,116,145
542,0.4222186723808356,0.9940700648861035,0.7462434870997542,0.6890246323914322,0.11128284389489954,0.5925925925925926,0.06140724946695096,0.06961867833322873,0.041766708117752516,8058,2201,99,144
543,0.727685868638599,0.9733378257199288,0.6715241348924191,0.6292763330543332,0.18641174462273813,0.4674657534246575,0.11641791044776119,0.11570616880820936,0.06497339751541574,7846,2072,311,273
544,0.8467251265954501,0.9638283706574702,0.6654687837105839,0.6159904494175161,0.20871261378413525,0.43912448700410395,0.13688699360341153,0.1416631306316336,0.0746343115965931,7747,2024,410,321
545,0.8495621672915699,0.9913724250347511,0.7584866194452886,0.6859001225939625,0.1885041056765441,0.5789473684210527,0.11257995735607676,0.1295249460729113,0.05276230528998414,7965,2081,192,264
546,0.7217171618563254,0.9712809328929524,0.6654995134064902,0.6229787912346052,0.18595181540549713,0.45514950166112955,0.11684434968017057,0.11866016236486732,0.06622380870657103,7829,2071,328,274
547,0.8186709040881095,0.9725961598997764,0.6760384876154372,0.6257011807306327,0.19489247311827956,0.4595879556259905,0.12366737739872068,0.12418876384451127,0.06808952966609627,7816,2055,341,290
548,0.6269192992493638,0.9822341447840973,0.6956179802298743,0.6381915644845435,0.15736766809728184,0.4878048780487805,0.09381663113006397,0.09585104319094598,0.05600402054289645,7926,2125,231,220
549,0.7776184156083122,0.9723441170400593,0.664292850676054,0.6240757963359951,0.18986486486486487,0.45691056910569106,0.11982942430703625,0.11475066444989718,0.06750110089001475,7823,2064,334,281
550,0.3756818361797472,0.9647283315609902,0.6001971880878131,0.5775056693025443,0.134125043660496,0.37065637065637064,0.08187633262260129,0.07827490712286612,0.06483460336099808,7831,2153,326,192
551,0.7173682289246501,0.9699413549730067,0.6530446373981427,0.6166743422092913,0.1838458938830686,0.44299674267100975,0.11599147121535182,0.11806908853735931,0.06766988959976244,7815,2073,342,272
552,0.7560004217792176,0.9813184247384231,0.6995293410775085,0.6393893311100657,0.17616218105557496,0.4883720930232558,0.10746268656716418,0.11189304161071763,0.059740932792549245,7893,2093,264,252
553,0.7634365038458699,0.9698431140497228,0.6647444077091458,0.6099641770987201,0.18322147651006712,0.42992125984251967,0.11641791044776119,0.11660157848945024,0.06955077736586901,7795,2072,362,273
554,0.39768263747292576,0.9638909950363213,0.5844690121197,0.5619113825764477,0.12699514226231784,0.3407821229050279,0.07803837953091684,0.08152595278605446,0.06651572859770602,7803,2162,354,183
555,0.5317169856254249,0.9818766948458207,0.6782869747383877,0.6169236650949408,0.13415518491660625,0.44794188861985473,0.07889125799573561,0.07749316092914224,0.05534790931227082,7929,2160,228,185
556,0.502136342829926,0.9898084639850501,0.6886479334635007,0.6467336841792832,0.12228057014253563,0.5077881619937694,0.06950959488272922,0.07231609595671878,0.04791055145633752,7999,2182,158,163
557,0.6377200075135232,0.9835975744794849,0.6999079055081276,0.6503380171459928,0.16218155722999641,0.5113122171945701,0.09637526652452026,0.10613977242665192,0.05436912394837416,7941,2119,216,226
558,0.798710501827159,0.976614361428784,0.6942697940915642,0.6464717741935484,0.19883840109326956,0.5,0.12409381663113006,0.12646498721669608,0.06350733026555569,7866,2054,291,291
559,0.6146815814816156,0.97943773172758,0.6618425160605158,0.622800041739669,0.15395530329904222,0.4578059071729958,0.09253731343283582,0.09663336168144532,0.05814997686074008,7900,2128,257,217
560,0.7711718614512726,0.9918123397127253,0.7495076026437155,0.6859041076509145,0.17523533671252717,0.580335731414868,0.10319829424307037,0.11963915333168262,0.05088387246363767,7982,2103,175,242
561,0.8590209205432304,0.965540048220261,0.6678803471228334,0.6254258104454894,0.21468189233278956,0.45694444444444443,0.14029850746268657,0.1391391182453657,0.07368258456966326,7766,2016,391,329
562,0.6789204443370738,0.9876052973677169,0.7241291646593174,0.6689196210124597,0.16636528028933092,0.5476190476190477,0.09808102345415778,0.10592462160749311,0.052415809050749156,7967,2115,190,230
563,0.4880139827065705,0.9679659580144994,0.6014216071915828,0.5674938512043013,0.13055555555555556,0.3514018691588785,0.08017057569296375,0.08010848817423435,0.06623769972793124,7810,2157,347,188
564,0.6080603875740123,0.9626675252822546,0.6411790521699452,0.6032398664064085,0.17889447236180905,0.4171875,0.1138592750533049,0.11576234112731544,0.07042514035248532,7784,2078,373,267
565,0.7724744830551455,0.9649051794739639,0.6653032005772486,0.6161684364055147,0.19980217606330367,0.44040697674418605,0.12921108742004264,0.1285504271743514,0.07243865514484339,7772,2042,385,303
566,0.6138814124635479,0.9877783139548567,0.7078761918343286,0.6483482152956934,0.14484272128749084,0.5089974293059126,0.08443496801705756,0.09257888143910636,0.051351368541500964,7966,2147,191,198
567,0.8178681679493554,0.9916222718993907,0.7486860116120378,0.6794551953671369,0.1788793103448276,0.5671981776765376,0.10618336886993604,0.11945261595574455,0.05238413367238703,7967,2096,190,249
568,0.7786323549253249,0.9622897526194872,0.664765907387879,0.6126285994756945,0.2030688867123735,0.4331476323119777,0.1326226012793177,0.1359838185201376,0.07450612443996624,7750,2034,407,311
569,0.47018263452342113,0.9661876839936611,0.6202359653190458,0.5887224504684381,0.1474558670820353,0.3915441176470588,0.0908315565031983,0.08794650742935661,0.06581414768563243,7826,2132,331,213
570,0.7394081405030042,0.9742065614642155,0.6745374517205719,0.6296038185312853,0.18591934381408065,0.46815834767641995,0.11599147121535182,0.11873337468048832,0.06445596491708644,7848,2073,309,272
571,0.90010099175452,0.9953767160877616,0.7990683824436845,0.7194237700633752,0.2026590010779734,0.6438356164383562,0.12025586353944563,0.14906021385339283,0.049370225288105835,8001,2063,156,282
572,0.4202264322718514,0.980639680480654,0.6314372728165831,0.5919195729770442,0.1109478324761205,0.4005305039787798,0.06439232409381664,0.05952913261284639,0.05489303388375725,7931,2194,226,151
573,0.9788079931614421,0.9822582133742989,0.7274250333534501,0.6687555784230944,0.22177009155645983,0.5413907284768212,0.1394456289978678,0.15771809029475004,0.06199042557795883,7880,2018,277,327
574,0.5172236545441489,0.9911271962342487,0.7139488585855134,0.6566001611084058,0.12415349887133183,0.5271565495207667,0.07036247334754797,0.07508909836629366,0.04694456801485451,8009,2180,148,165
575,0.9690863174392703,0.9950128633829315,0.7850182481017974,0.7043117503467489,0.20525568181818182,0.613588110403397,0.1232409381663113,0.14630401517249564,0.052148559711114276,7975,2056,182,289
576,0.8433390197561725,0.9845691061895185,0.7303548527230528,0.666277251153391,0.19609211444521982,0.5393474088291746,0.11982942430703625,0.1271779968307966,0.05790354532858426,7917,2064,240,281
577,0.8174270724894516,0.982355289577964,0.7076268514947933,0.6551401276414671,0.19179986101459348,0.5178236397748592,0.11769722814498934,0.12405054521122645,0.0596738998734022,7900,2069,257,276
578,0.5785089147587685,0.9925917340003924,0.7233515284369333,0.6586157251996759,0.12953949831523773,0.5306748466257669,0.07377398720682303,0.08225279551667797,0.0474498585402709,8004,2172,153,173
579,0.4231640057142865,0.9637647312611746,0.5946455627423388,0.5715099583708274,0.13614374568071874,0.3588342440801457,0.08400852878464819,0.08307139612722139,0.06710468434254056,7805,2148,352,197
580,0.42910396531610995,0.9840873053233624,0.6486885510885674,0.6116874446495935,0.11296915644741731,0.4393063583815029,0.064818763326226,0.06826150434514063,0.050867786317485744,7963,2193,194,152
581,0.8919224299317028,0.963091180061673,0.6632323574899962,0.6168240513746094,0.21520618556701032,0.4400527009222661,0.14243070362473348,0.14392601932379503,0.07670057299675333,7732,2011,425,334
582,0.8982494575049151,0.9865349870645523,0.7328885904116649,0.6676647528212196,0.19853709508881923,0.5418250950570342,0.12153518123667377,0.13851908157164297,0.05759818844765701,7916,2060,241,285
583,0.7687075150806527,0.9934591581893191,0.7673619085329639,0.6997111958028113,0.17704918032786884,0.6075,0.10362473347547975,0.12087338292857211,0.049125728264570824,8000,2102,157,243
584,0.7400268724182151,0.9660827292466623,0.6464612040380223,0.6033271006803724,0.18357166611240439,0.4169184290030212,0.11769722814498934,0.11421658075419515,0.07217726162130363,7771,2069,386,276
585,0.8547078346571346,0.9768756689326475,0.7001621004444004,0.6424056836687859,0.20142421159715157,0.4917218543046358,0.12665245202558637,0.13292848252942185,0.06470842324601321,7850,2048,307,297
586,0.6952710443505259,0.9903846383779706,0.7360011431131526,0.6731276870787282,0.1618075801749271,0.556390977443609,0.09466950959488273,0.10184987005132176,0.05098369699922066,7980,2123,177,222
587,0.715940109243223,0.9692650956726521,0.6617548360982171,0.6127530668338002,0.1821247892074199,0.43548387096774194,0.11513859275053305,0.11667355651801442,0.06817873777611566,7807,2075,350,270
588,0.5929203058415066,0.9779726042921552,0.6630069212418952,0.6072330091728482,0.14518413597733712,0.4279749478079332,0.08742004264392324,0.09011410814386686,0.059775995246219675,7883,2140,274,205
589,0.9768867775260532,0.9661690952031388,0.6946058461726411,0.6375930098854783,0.23536977491961414,0.47843137254901963,0.1560767590618337,0.1599996973625397,0.0748294193773677,7758,1979,399,366
590,0.7299108173909784,0.9709286097197981,0.667387125214613,0.6181691779414397,0.1840947546531303,0.4459016393442623,0.11599147121535182,0.1134094479187194,0.06744584698605488,7819,2073,338,272
591,0.44021202788511027,0.9808490161948956,0.6644037853330698,0.6233329524115439,0.12971784536460243,0.4609375,0.07547974413646055,0.0755556090780869,0.052843483505806955,7950,2168,207,177
592,0.5326857222737909,0.9828354359945918,0.6715363938354619,0.6310184940062633,0.13968715896689704,0.4752475247524752,0.08187633262260129,0.08072672393977524,0.05403149728455379,7945,2153,212,192
593,0.5782019308542308,0.9737309798673921,0.6466274117517821,0.6102667448265269,0.15594405594405594,0.4330097087378641,0.09509594882729211,0.09659450978521403,0.06156813099775132,7865,2122,292,223
594,0.9617674288694148,0.9622266862546354,0.672336822072985,0.6330842669283383,0.2380649267982177,0.46925972396486826,0.15948827292110873,0.1569792706145411,0.07783873863569252,7734,1971,423,374
595,0.4002924537146601,0.9861869206173212,0.6648808760434183,0.610497695786065,0.10308502633559068,0.43769968051118213,0.058422174840085286,0.06337653043833186,0.04892205178041672,7981,2208,176,137
596,0.8977422024914661,0.9809265494348353,0.7120486226582419,0.6573858912537414,0.20703792278783736,0.520618556701031,0.12921108742004264,0.1335473731114159,0.062491626553922874,7878,2042,279,303
597,0.4879336260962146,0.9958858210645639,0.756830031041301,0.6853089301684498,0.11393379522709776,0.5849802371541502,0.06311300639658848,0.07051253177846863,0.04261175527115454,8052,2197,105,148
598,0.8894340454719867,0.9831221802596528,0.7311019071330507,0.6669790248637607,0.20682523267838676,0.539568345323741,0.1279317697228145,0.13520169995882225,0.060262853269195525,7901,2045,256,300
599,0.37794722704918454,0.9724207531743759,0.6170580588865001,0.5794826066227072,0.11912450663796197,0.3755656108597285,0.07078891257995736,0.06855843981612822,0.05943939967714225,7881,2179,276,166
600,0.8800602009464589,0.9845117867229602,0.74065110233271,0.680109173694445,0.21089143253555323,0.5650557620817844,0.129637526652452,0.13816689156939738,0.058059935593047445,7923,2041,234,304
601,0.39406125062191966,0.9687589861288636,0.600275156457487,0.5727932016592383,0.12433768986223949,0.36213991769547327,0.07505330490405117,0.07017404279340378,0.06300836150058861,7847,2169,310,176
602,0.40111370605141444,0.9672139326002637,0.5895274292953828,0.573425994722754,0.12846612846612845,0.3630952380952381,0.07803837953091684,0.07006143097782111,0.06455410338834013,7836,2162,321,183
603,0.8263670040118729,0.9623370699082856,0.6564385625421185,0.6189346351677363,0.21277975997405124,0.4444444444444444,0.13987206823027717,0.14023163047757858,0.07501625216115523,7747,2017,410,328
604,0.5390878684174811,0.9830535868768321,0.6971179558284638,0.641977998598777,0.1461818181818182,0.4962962962962963,0.08571428571428572,0.09279734645751986,0.05273053139159748,7953,2144,204,201
605,0.49536943859029375,0.9774931130733907,0.6453280318091452,0.59837738276225,0.13060638679583783,0.4117647058823529,0.07761194029850746,0.08164144033145532,0.05778345931956165,7897,2163,260,182
606,0.9718428513153154,0.9610116516754651,0.6600807736128553,0.6190671072039499,0.22848101265822784,0.4429447852760736,0.15394456289978678,0.15536719669602028,0.07990581300257164,7703,1984,454,361
607,0.45747711920214756,0.9749585803799214,0.6508441096748048,0.6127069021162801,0.14163090128755365,0.43902439024390244,0.08443496801705756,0.08671128619646826,0.05794736664004426,7904,2147,253,198
608,0.7161374145308772,0.9651298023167147,0.6427264479404612,0.6017149006459853,0.18224143664782175,0.41389728096676737,0.11684434968017057,0.11391830303130174,0.07222089435032009,7769,2071,388,274
609,0.795334500674636,0.9915241433235454,0.7586754437815173,0.6879089162679868,0.1809009009009009,0.5837209302325581,0.1070362473347548,0.11541634808498902,0.05186790210449659,7978,2094,179,251
610,0.7236989570796272,0.9646583335487708,0.6504558675297233,0.6039409846617199,0.1857379767827529,0.417910447761194,0.11940298507462686,0.11814517863934453,0.07227081018399116,7767,2065,390,280
611,0.39504323786652096,0.9928407684603633,0.7362147539227826,0.6700674746293227,0.10432766615146831,0.5555555555555556,0.057569296375266525,0.06554231031082845,0.042644437230321214,8049,2210,108,135
612,0.775034891742842,0.9787154793083035,0.692198370359544,0.6383261473253434,0.1844559585492228,0.48545454545454547,0.1138592750533049,0.11672636839207011,0.061938264576800746,7874,2078,283,267
613,0.8350898040897479,0.9653815639927792,0.6749546535244845,0.6299211897145417,0.21662303664921467,0.46554149085794655,0.14115138592750534,0.140531380909437,0.07273555358805768,7777,2014,380,331
614,0.8650465048941844,0.9848780974864763,0.724164300694811,0.6561525255263396,0.19080779944289694,0.5199240986717267,0.11684434968017057,0.1342606058100541,0.0582771025851345,7904,2071,253,274
615,0.5704238145183156,0.977520089198816,0.6659262293426508,0.6139623400470244,0.14827953174884712,0.4409282700421941,0.08912579957356077,0.0912699354355824,0.05875188096789432,7892,2136,265,209
616,0.9508186750455629,0.9757475643137409,0.714797782678704,0.6504289856551279,0.2211858760826116,0.5053272450532724,0.1415778251599147,0.1489477883137104,0.06716940274109368,7832,2013,325,332
617,0.6335580117411048,0.9707630290043402,0.6461390614126952,0.5984328746007742,0.15991763898421413,0.4094903339191564,0.09936034115138592,0.09980091813842458,0.06616211114598847,7821,2112,336,233
618,0.4647898088787922,0.9815077416481531,0.6511893282558219,0.6035193637888892,0.12001463593121112,0.422680412371134,0.06993603411513859,0.0676009770994339,0.05453735540062609,7933,2181,224,164
619,0.7430958514989716,0.9813084165611832,0.7040520421412539,0.645945147109894,0.1792717086834734,0.5009784735812133,0.1091684434968017,0.11690059571247685,0.058764649343647044,7902,2089,255,256
620,0.7285171076965502,0.969070822694584,0.6610178264995055,0.606855389336402,0.17900403768506057,0.42424242424242425,0.11343283582089553,0.11791017907359676,0.06897252891015615,7796,2079,361,266
621,0.8737001865112645,0.9770036589996323,0.6856145240072601,0.6386468480248125,0.20027063599458728,0.4844517184942717,0.12622601279317697,0.12704803003719287,0.06561129131434615,7842,2049,315,296
622,0.7956599378035134,0.9606586580729597,0.6554248426737763,0.6085653598742745,0.20414776409591703,0.4251012145748988,0.13432835820895522,0.13471718736463034,0.07653533946373425,7731,2030,426,315
623,0.8805346856113285,0.9917055936520592,0.7665305116174047,0.6919356411339778,0.19565990750622556,0.5901287553648069,0.11727078891257996,0.13474318770973448,0.052916131654956594,7966,2070,191,275
624,0.6953471055591467,0.9949972897992303,0.780916368114644,0.707820197044335,0.1631442343344457,0.625,0.09381663113006397,0.11232321245549615,0.04611135934131381,8025,2125,132,220
625,0.5843007841812303,0.9860411515529736,0.7196106721372453,0.6523111566992672,0.14890510948905109,0.5164556962025316,0.08699360341151385,0.09264437913023812,0.05192471311026625,7966,2141,191,204
626,0.4490232714036663,0.983703472297913,0.6669572192851143,0.62089968602192,0.12130177514792899,0.4568245125348189,0.06993603411513859,0.07248643784720166,0.05135407386939114,7962,2181,195,164
627,0.7054080038912076,0.9795238395595272,0.688354565503003,0.6269664195445446,0.16660833041652082,0.46484375,0.10149253731343283,0.10497423255680813,0.06028269278570667,7883,2107,274,238
628,0.8614140235800986,0.9810687014582972,0.7068321576373632,0.6523004663895817,0.1986254295532646,0.511504424778761,0.1232409381663113,0.12864040331644477,0.061926944760112526,7881,2056,276,289
629,0.6272134094369688,0.9857684690310922,0.7093127143251304,0.6459283749452056,0.15144927536231884,0.5036144578313253,0.08912579957356077,0.09658734163697097,0.05319897552854464,7951,2136,206,209
630,0.42710208295294416,0.9731235056735958,0.6228720691835101,0.5873215664085557,0.1270974651910032,0.39035087719298245,0.07590618336886994,0.07340171860613307,0.05987007258931856,7879,2167,278,178
631,0.880087053611547,0.9799196075033835,0.7001582497023537,0.6492210440682087,0.20143393649709798,0.5051369863013698,0.1257995735607676,0.1299669263567028,0.06308603974692688,7868,2050,289,295
632,0.9348973974740351,0.9616459120945183,0.6597285288518553,0.61549922499974,0.22059292317500798,0.43686868686868685,0.14754797441364606,0.1474682319468445,0.07876514734179456,7711,1999,446,346
633,0.5990503556172683,0.9897019243269807,0.7139548407796583,0.6632433949952198,0.14470284237726097,0.5384615384615384,0.08358208955223881,0.08842676343202312,0.04944842949404889,7989,2149,168,196
634,0.7354021909257075,0.9912625487923952,0.7511357095309547,0.6778004534319542,0.16715116279069767,0.5651105651105651,0.09808102345415778,0.1149842053929935,0.05046562304922819,7980,2115,177,230
635,0.5281437037138108,0.9830814569078548,0.6848220223924159,0.6301411253561996,0.1377551020408163,0.47368421052631576,0.08059701492537313,0.08907960163049845,0.05316889972774986,7947,2156,210,189
636,0.4404222451695919,0.9697073383601661,0.6147926163656645,0.5774986620930667,0.12953185498064063,0.3709677419354839,0.07846481876332623,0.07615111905872693,0.06308114995117291,7845,2161,312,184
637,0.7197683823152694,0.9836790399003124,0.69730360725978,0.6493243617015927,0.1715703651187522,0.5084033613445378,0.10319829424307037,0.1098514464953901,0.05673653869206892,7923,2103,234,242
638,0.43057977029153127,0.9861736377525013,0.6742479598333141,0.6285410517228074,0.11531261699737926,0.4723926380368098,0.06567164179104477,0.07053185064445051,0.04884494476312154,7985,2191,172,154
639,0.5024815324657679,0.9710367290787678,0.6404764988461357,0.6062599098886953,0.1520140105078809,0.42549019607843136,0.09253731343283582,0.08766127433416201,0.062380728332007356,7864,2128,293,217
640,0.6291603719271203,0.9773481365806077,0.6692143160933408,0.627993488076342,0.16444132115249474,0.46706586826347307,0.0997867803837953,0.10339154683689786,0.0598061339199597,7890,2111,267,234
641,0.9571721209577307,0.9648323252426341,0.6771825958555059,0.625081883961058,0.224791265253693,0.45513654096228867,0.14925373134328357,0.15443519849758525,0.07600559481198842,7738,1995,419,350
642,0.7448088380864233,0.9615538136170939,0.6628528318604437,0.6015586164043082,0.19181669394435352,0.4126760563380282,0.12494669509594883,0.1299266979759439,0.0744653872548113,7740,2052,417,293
643,0.4112395479948476,0.9819948538166136,0.6493859261035164,0.6021530003951845,0.11168639053254438,0.4206128133704735,0.06439232409381664,0.06670189583064627,0.05216521124195068,7949,2194,208,151
644,0.8350617423566938,0.9624601020294277,0.6696286483164171,0.6263087149841913,0.21977309562398703,0.4581081081081081,0.14456289978678039,0.14406819035119356,0.07468314539161611,7756,2006,401,339
645,0.8043183076678968,0.9696206383094256,0.6680420355097108,0.6202840869889461,0.196,0.4488549618320611,0.1253731343283582,0.1277268886140574,0.06948934357138216,7796,2051,361,294
646,0.8295940886736499,0.9959871182793127,0.7912735101960009,0.7036096812512374,0.17923497267759564,0.615,0.10490405117270789,0.12618136388936696,0.04869978108052067,8003,2099,154,246
647,0.9469648849288674,0.9844357915356137,0.7471647379748594,0.6741837677970379,0.2155853072433917,0.5528169014084507,0.13390191897654585,0.14882419528647872,0.05972542028996265,7903,2031,254,314
648,0.47478363412671426,0.9846308538323026,0.6860144538188823,0.6253504260290021,0.12416851441241686,0.46537396121883656,0.07164179104477612,0.07630223393557607,0.05098073812048431,7964,2177,193,168
649,0.8697234871897409,0.961608859979594,0.6553103618468803,0.6082731438021719,0.20842714699260212,0.42408376963350786,0.13816631130063967,0.14049583443476005,0.07768415548330507,7717,2021,440,324
650,0.9716615599299319,0.9679072577374804,0.6796546000702989,0.6283307183347285,0.2226537216828479,0.46174496644295304,0.1466950959488273,0.15054334945012376,0.0743053635127367,7756,2001,401,344
